Age,Gender,Weight (kg),Height (m),BMI,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,Workout_Type,diet_type,Carbs,Proteins,Fats,Calories,pct_carbs,protein_per_kg,lean_mass_kg,cal_balance,Calories_Burned,Burns Calories (per 30 min),Burns_Calories_Bin,cluster
29.68,Female,60.49,1.55,25.17793964620187,27.28632277057145,1.6,3.0,Intermediate,HIIT,Balanced,199.47,79.98,53.47,1534.0,0.5991529496575755,1.3222020168622912,43.98450335608133,-183.43000000000006,1717.43,362.05,Very High,0
49.32,Female,85.15,1.68,30.169359410430847,32.37514595147757,3.51,4.01,Advanced,HIIT,Keto,232.07,92.27,61.53,2361.0,0.6014201674138958,1.0836171462125659,57.58256322231686,-261.94000000000005,2622.94,347.41,Medium,1
19.03,Female,57.9,1.87,16.55752237696245,18.54773484323884,3.7,3.0,Beginner,Yoga,Vegetarian,277.8,110.77,73.46,1667.0,0.6012596584637362,1.913126079447323,47.16086152576471,1271.0,396.0,334.38,Low,0
42.65,Male,41.83,1.65,15.36455463728191,17.71673384274261,2.29,2.97,Intermediate,Strength,Paleo,257.5,102.29,68.25,1151.0,0.6015792916549855,2.4453741333970838,34.41909023358076,-287.78999999999996,1438.79,339.79,Medium,0
53.97,Male,65.87,1.74,21.756506804069232,22.440774401386378,2.08,1.99,Beginner,Yoga,Low-Carb,250.81,100.73,67.45,1735.0,0.5986061719850115,1.5292242295430394,51.088261901806796,923.94,811.06,345.78,Medium,0
53.17,Male,73.19,1.55,30.46409989594172,31.10215936459644,2.09,4.0,Intermediate,HIIT,Low-Carb,306.34,123.04,81.47,2025.0,0.5996672212978369,1.681103975952999,50.426329561051865,467.4000000000001,1557.6,366.22,Very High,0
45.14,Male,80.63,1.76,26.029829545454543,31.743132966885653,3.49,4.02,Advanced,Strength,Paleo,228.12,91.32,60.28,2297.0,0.6007584535973876,1.1325809252139403,55.0355118888001,309.53,1987.47,361.27,Very High,1
30.19,Male,70.25,1.56,28.86669953977646,27.66521327384992,2.4,4.01,Intermediate,HIIT,Vegan,234.66,94.36,63.34,2056.0,0.5980731980833928,1.343202846975089,50.815187675120434,705.1099999999999,1350.89,360.22,High,0
51.41,Male,69.8,1.55,29.05306971904266,29.57948755284132,1.59,3.0,Beginner,Cardio,Vegetarian,178.45,72.06,48.03,1793.0,0.5977423460842769,1.0323782234957022,49.15351768811676,551.0699999999999,1241.93,337.31,Low,0
41.09,Male,63.44,1.59,25.093944068668165,27.513363385539723,2.69,4.98,Advanced,Yoga,Vegetarian,193.86,78.2,52.49,1806.0,0.5973193652749962,1.2326607818411097,45.9855222682136,368.5899999999999,1437.41,332.38,Low,0
18.09,Female,50.27,1.53,21.47464650348157,23.39214756251639,2.1,3.01,Intermediate,HIIT,Keto,172.08,69.12,45.39,1348.0,0.6004396524651942,1.3749751342749155,38.51076742032301,-353.3800000000001,1701.38,347.49,Medium,0
43.52,Female,127.31,1.69,44.57476979097371,35.0,2.91,2.99,Intermediate,Strength,Keto,409.16,164.39,109.91,3403.0,0.598659760629737,1.2912575602859162,82.75150000000001,2180.5699999999997,1222.43,376.66,Very High,1
33.23,Male,64.53,1.63,24.28770371485566,21.760851358280537,2.71,5.02,Advanced,HIIT,Vegetarian,243.88,97.73,65.04,1930.0,0.5997294971105372,1.5144893847822718,50.487722618501564,-332.8800000000001,2262.88,335.31,Low,0
19.15,Male,110.24,1.91,30.218469888435074,29.833869004955176,2.89,2.03,Beginner,Yoga,Vegetarian,151.0,61.26,40.85,3138.0,0.5965785626802577,0.5556966618287373,77.35114280893741,2277.66,860.34,364.14,Very High,1
35.39,Male,64.4,1.74,21.270973708548027,24.29412185749429,2.69,3.98,Intermediate,Cardio,Keto,238.68,95.78,64.19,1765.0,0.5987206823027719,1.4872670807453414,48.754585523773684,776.2,988.8,340.82,Medium,0
20.88,Female,55.28,1.78,17.447292008584775,19.70068608512337,2.0,2.02,Beginner,Yoga,Vegetarian,204.56,82.51,54.88,1609.0,0.5982161134668812,1.4925832127351666,44.3894607321438,1246.0,363.0,338.57,Medium,0
55.15,Female,86.45,1.78,27.2850650170433,28.967844823253856,2.78,2.99,Intermediate,Yoga,Balanced,254.24,102.8,68.21,2280.0,0.5978600823045268,1.1891266628108732,61.407298150297045,1560.0,720.0,337.51,Low,1
43.03,Female,82.58,1.85,24.128560993425854,25.99365268553052,3.1,4.01,Intermediate,Strength,Keto,155.65,62.55,41.88,2406.0,0.5984697016302677,0.7574473238072172,61.11444161228889,1091.69,1314.31,371.78,Very High,1
47.03,Male,88.27,1.84,26.07218809073724,30.365582710322432,3.6,3.0,Intermediate,Strength,Keto,308.73,123.93,82.16,2471.0,0.5996853269103765,1.4039877648125072,61.46630014159838,915.8,1555.2,373.01,Very High,1
34.36,Male,68.26,1.5,30.33777777777778,24.82431755371904,2.1,4.0,Intermediate,Strength,Keto,269.53,107.9,72.05,2002.0,0.5996484826911097,1.5807207735130384,51.31492083783139,521.1700000000001,1480.83,344.56,Medium,0
54.74,Male,70.68,1.62,26.931870141746682,26.36750880848051,1.77,2.96,Beginner,Cardio,Vegan,217.67,87.26,57.75,2016.0,0.6001709495974412,1.2345783814374647,52.04344477416598,1532.0,484.0,345.93,Medium,0
19.93,Male,74.49,1.58,29.838968114084274,30.525051652130173,2.4,3.05,Intermediate,HIIT,Balanced,257.57,102.9,68.59,1864.0,0.6003123106325454,1.3813934756343136,51.75188902432823,490.05999999999995,1373.94,358.24,High,0
39.12,Male,59.47,1.83,17.758069813968763,20.57463482398659,2.31,3.98,Intermediate,Strength,Vegan,218.92,87.55,57.54,1649.0,0.6014120491195296,1.4721708424415672,47.23426467017517,192.22000000000003,1456.78,355.96,High,0
44.28,Male,94.97,1.84,28.051157844990545,28.11054076784057,3.11,4.0,Intermediate,Yoga,Paleo,295.7,118.0,79.05,2657.0,0.600101471334348,1.2424976308307887,68.27341943278182,1742.6,914.4,335.94,Low,1
41.08,Male,81.05,1.87,23.177671652034654,26.997551005840563,3.5,4.98,Advanced,HIIT,Keto,317.3,126.12,84.32,2393.0,0.6012430363436541,1.5560764959901296,59.16848490976623,-268.8499999999999,2661.85,343.67,Medium,1
58.93,Female,54.89,1.57,22.268651872286906,24.759990995981045,2.3,3.0,Beginner,Yoga,Vegetarian,267.56,107.16,71.65,1586.0,0.5994130429912404,1.9522681727090543,41.299240942306,1202.85,383.15,352.77,High,0
34.2,Male,75.24,1.94,19.991497502391326,22.543018634295485,2.41,3.99,Intermediate,Strength,Vegetarian,404.19,161.89,107.06,2369.0,0.6004545859702292,2.1516480595427963,58.27863277955607,1105.4,1263.6,347.64,Medium,0
53.37,Female,73.46,1.55,30.57648283038501,31.472730625133543,2.09,4.0,Intermediate,Cardio,Keto,308.61,122.96,82.14,1929.0,0.6007475034552568,1.673836101279608,50.3401320827769,815.4000000000001,1113.6,365.94,Very High,0
31.72,Male,84.77,1.64,31.517697798929213,27.97248763461851,3.48,4.0,Advanced,Yoga,Paleo,196.72,79.12,52.94,2383.0,0.5983332319484153,0.93334906216822,61.05772223213389,1001.3399999999999,1381.66,369.25,Very High,1
44.94,Female,52.12,1.88,14.74649162516976,20.49523722980596,2.9,3.99,Intermediate,Yoga,Low-Carb,332.12,132.82,88.83,1408.0,0.5997435758527909,2.5483499616270144,41.43788235582513,630.4,777.6,330.77,Low,0
41.19,Male,66.01,1.69,23.11193585658766,23.42456586635478,3.4,2.01,Beginner,Strength,Vegan,207.26,83.11,55.79,1879.0,0.598740466836145,1.2590516588395697,50.54744407161922,1107.5,771.5,349.68,High,0
54.57,Male,42.97,1.69,15.044991421868984,18.11294830167459,2.42,2.03,Beginner,Strength,Vegan,229.47,91.82,61.52,1385.0,0.5994357514171522,2.136839655573656,35.186866114770424,492.38,892.62,362.46,Very High,0
32.36,Male,62.25,1.63,23.4295607663066,23.513576168721485,2.72,4.98,Advanced,Strength,Low-Carb,216.44,87.11,58.37,1727.0,0.5980327144120248,1.3993574297188756,47.612798834970874,-228.4000000000001,1955.4,329.9,Low,0
29.28,Male,72.22,1.55,30.060353798126947,26.10157080090265,2.4,4.05,Intermediate,Yoga,Vegetarian,306.04,121.52,80.78,2040.0,0.602038006058937,1.6826363888119633,53.3694455675881,1182.49,857.51,335.01,Low,0
42.73,Female,58.29,1.6,22.769531249999996,23.94862075849784,2.56,2.99,Intermediate,Strength,Vegetarian,246.22,96.8,64.88,1650.0,0.6036283402794803,1.6606622062103276,44.33034895987161,526.8,1123.2,362.26,Very High,0
28.24,Female,72.52,1.68,25.694444444444446,28.130255582260578,2.2,3.0,Intermediate,Cardio,Keto,214.31,84.46,57.33,1942.0,0.6018253299634935,1.1646442360728075,52.119938651744626,856.3,1085.7,365.83,Very High,0
18.27,Male,72.33,1.54,30.498397706189913,31.718797201660948,1.69,2.0,Beginner,Strength,Balanced,223.21,89.6,59.92,1880.0,0.5988517157191533,1.23876676344532,49.38779398403863,920.57,959.43,368.48,Very High,0
54.12,Female,114.94,1.92,31.17947048611111,32.402274141105295,2.58,4.0,Intermediate,Yoga,Keto,311.65,124.41,82.83,3314.0,0.6006089922719652,1.0823908125978772,77.69682610221356,2451.44,862.56,378.23,Very High,1
46.14,Female,57.09,1.6,22.300781249999996,21.420094405572613,1.6,3.03,Beginner,Cardio,Keto,253.74,101.56,67.64,1543.0,0.5999432543623209,1.7789455246102643,44.8612681038586,759.09,783.91,349.46,High,0
43.4,Female,80.33,1.78,25.353490720868574,26.958442517204176,3.52,4.98,Advanced,Cardio,Vegan,319.9,127.16,84.76,2223.0,0.6015193110450905,1.5829702477281216,58.674283125929875,583.5899999999999,1639.41,351.91,High,1
39.5,Female,62.17,1.53,26.558161390918023,29.973029418246668,2.69,5.02,Advanced,Strength,Low-Carb,364.47,145.59,97.44,1959.0,0.5999506172839507,2.341804728968956,43.53576761067605,-299.0999999999999,2258.1,359.11,High,0
18.0,Female,92.66,1.74,30.605099748976084,32.985052234518804,3.08,2.0,Beginner,HIIT,Low-Carb,281.11,113.2,75.51,2354.0,0.5983355327572262,1.2216706237858839,62.09605059949488,625.27,1728.73,347.26,Medium,1
20.18,Male,92.11,1.94,24.473907960463386,23.70662737374505,2.1,2.96,Intermediate,Yoga,Vegan,267.5,107.58,72.01,2505.0,0.5983135386611197,1.1679513625013571,70.27382552604344,1685.5700000000002,819.43,350.77,High,1
50.31,Male,57.9,1.58,23.19339849383111,23.44201849836384,2.71,4.99,Advanced,HIIT,Vegan,185.27,74.12,49.87,1617.0,0.5990752117959,1.2801381692573404,44.32707128944734,-1132.8200000000002,2749.82,356.13,High,0
42.98,Male,55.56,1.73,18.563934645327276,21.436575805966555,2.7,5.04,Advanced,Yoga,Vegetarian,302.73,121.36,80.46,1717.0,0.6,2.1843052555795537,43.649838482204984,407.6099999999999,1309.39,328.27,Low,0
59.04,Female,42.06,1.65,15.449035812672179,20.630987327304087,2.19,2.02,Beginner,Yoga,Paleo,213.03,85.29,56.38,1095.0,0.6005920496193967,2.0278174037089873,33.382606730135905,301.55999999999995,793.44,338.02,Medium,0
28.22,Male,87.29,1.76,28.17988119834711,24.540134494544,3.49,3.01,Intermediate,Strength,Vegan,276.9,109.72,73.2,2336.0,0.6021921621504066,1.256959560087066,65.86891659971255,1036.76,1299.24,344.62,Medium,1
23.94,Female,88.04,1.79,27.477294716144943,26.469492167812994,3.54,4.01,Advanced,Yoga,Balanced,173.81,70.07,45.93,2313.0,0.5997377592215589,0.7958882326215355,64.73625909545744,940.2,1372.8,350.17,High,1
33.15,Female,63.85,1.63,24.031766344235766,25.08346523823251,2.7,4.99,Advanced,HIIT,Vegetarian,244.5,98.09,64.94,1866.0,0.5999558314725296,1.5362568519968676,47.83420744538854,-398.6100000000001,2264.61,336.5,Low,0
27.29,Female,71.94,1.97,18.536937308356308,20.39388761442444,3.6,3.01,Beginner,Cardio,Paleo,209.09,83.19,55.7,2048.0,0.6008678659693086,1.1563803169307756,57.268637250183055,1395.62,652.38,356.91,High,1
40.28,Male,52.04,1.61,20.076385941900387,24.086841369282155,3.31,2.01,Beginner,Strength,Vegetarian,217.42,87.08,57.8,1193.0,0.6001104057410985,1.6733282090699462,39.505207751425566,330.13,862.87,360.04,High,0
42.29,Male,64.03,1.65,23.518824609733702,22.355580486362683,2.82,2.98,Intermediate,HIIT,Paleo,302.41,121.31,80.66,1895.0,0.5995677861929498,1.8945806653131345,49.715721814581975,441.78999999999996,1453.21,361.86,Very High,0
58.86,Female,42.71,1.65,15.687786960514236,18.41879652854892,2.2,1.98,Beginner,Cardio,Balanced,212.3,84.7,56.37,1119.0,0.6007867108130288,1.983142121283072,34.84333200265676,47.34999999999991,1071.65,338.37,Medium,0
29.02,Female,72.71,1.55,30.264308012486985,32.062690070452454,2.42,4.0,Intermediate,Strength,Vegetarian,304.66,121.46,81.3,1934.0,0.6004099168341808,1.6704717370375464,49.39721804977401,638.0,1296.0,334.17,Low,0
48.8,Female,43.87,1.64,16.3109756097561,19.996018605020165,1.81,3.99,Intermediate,HIIT,Balanced,265.19,105.52,70.66,1198.0,0.600833767587285,2.4052883519489403,35.09774663797765,-334.48,1532.48,359.26,High,0
26.03,Male,54.89,1.68,19.447987528344676,18.618333603253305,2.88,3.0,Beginner,Yoga,Vegetarian,265.33,106.43,70.57,1525.0,0.5998462686229737,1.9389688467844781,44.67039668517426,779.88,745.12,338.74,Medium,0
26.91,Female,108.78,1.8,33.57407407407407,31.195459617830625,2.5,4.0,Intermediate,Strength,Keto,245.36,98.89,65.97,2916.0,0.5981180829798645,0.9090825519396948,74.84557902772384,1416.05,1499.95,373.46,Very High,1
38.92,Male,107.54,1.88,30.426663648709827,32.529260512109936,3.62,2.01,Beginner,Strength,Balanced,214.71,86.53,56.44,2742.0,0.6002851711026617,0.8046308350381253,72.55803324527697,2029.85,712.15,371.12,Very High,1
49.91,Male,52.18,1.84,15.412334593572778,23.40605277817613,3.09,3.99,Intermediate,Strength,Vegetarian,170.59,67.82,45.0,1473.0,0.6019194806111289,1.2997316979685702,39.966721660347694,-14.920000000000073,1487.92,347.65,Medium,0
18.67,Male,65.6,1.58,26.277840089729203,30.502706598652708,1.88,3.01,Intermediate,Strength,Keto,203.2,80.05,53.82,1785.0,0.6028421396149167,1.2202743902439026,45.59022447128382,200.04999999999995,1584.95,331.71,Low,0
37.99,Female,85.29,1.8,26.324074074074073,25.88635522194228,3.51,4.02,Advanced,HIIT,Vegetarian,211.82,84.84,56.55,2311.0,0.599699895246454,0.9947238832219486,63.211527631205435,-134.30000000000018,2445.3,355.94,High,1
43.94,Male,60.37,1.65,22.174471992653814,21.14351938642573,2.09,3.98,Intermediate,Cardio,Low-Carb,281.33,111.78,74.44,1669.0,0.6017110469468505,1.8515819115454697,47.60565734641478,448.78,1220.22,366.49,Very High,0
23.5,Female,42.6,1.75,13.910204081632653,17.707709418033737,2.29,2.97,Beginner,Yoga,Vegetarian,224.05,88.96,59.22,1223.0,0.601912795852027,2.0882629107981217,35.05651578791763,682.78,540.22,359.11,High,0
45.74,Male,108.17,1.64,40.2178762641285,35.0,3.4,3.0,Beginner,HIIT,Paleo,260.88,103.17,68.79,2938.0,0.6027169392847241,0.9537764629749469,70.3105,1233.45,1704.55,361.88,Very High,1
39.76,Female,70.53,1.55,29.35691987513007,28.895307847216856,1.49,3.01,Beginner,Cardio,Vegan,280.43,112.4,74.94,2108.0,0.5995040297582145,1.5936480930100667,50.15013937535795,1356.6,751.4,354.3,High,0
22.17,Male,55.22,1.62,21.040999847584207,22.85688064688273,2.69,4.02,Advanced,Cardio,Paleo,194.05,77.59,52.11,1654.0,0.5993822393822394,1.4051068453458893,42.59843050679136,-20.40000000000009,1674.4,342.92,Medium,0
51.98,Female,64.92,1.51,28.472435419499146,32.475582175344684,2.7,4.0,Advanced,HIIT,Vegan,211.39,85.09,56.83,1854.0,0.5983130961478588,1.3106900800985828,43.83685205176623,-752.5999999999999,2606.6,363.53,Very High,0
24.22,Female,73.14,1.76,23.611828512396695,27.681114299305097,1.5,3.0,Beginner,Cardio,Vegetarian,217.45,86.5,57.79,1964.0,0.6011223530712666,1.1826633852884878,52.89403300148825,1207.8899999999999,756.11,370.31,Very High,0
55.11,Female,84.86,1.79,26.48481632907837,30.571135074519145,2.39,2.99,Intermediate,Strength,Balanced,253.46,101.82,67.75,2238.0,0.5991537243221522,1.1998585906198445,58.91733477576306,953.8699999999999,1284.13,367.57,Very High,1
56.95,Female,75.48,1.67,27.064434006239022,27.743296935751303,1.81,2.97,Intermediate,Yoga,Paleo,272.39,108.87,72.68,1811.0,0.600057276292021,1.442368839427663,54.539359472894915,1054.37,756.63,363.73,Very High,0
40.16,Female,63.89,1.62,24.344612101813745,27.10535736716804,3.4,2.0,Beginner,Strength,Keto,257.04,103.0,68.89,1551.0,0.5992586202876927,1.6121458757239004,46.572387178116344,254.0999999999999,1296.9,329.25,Low,0
19.21,Female,73.86,1.77,23.5756008809729,22.7550692683308,2.59,2.98,Intermediate,Strength,Keto,340.31,136.58,90.68,1889.0,0.5995912398470674,1.849174113187111,57.05310583841087,519.69,1369.31,340.52,Medium,0
23.21,Male,60.41,1.62,23.01859472641365,22.511946077861204,2.71,4.99,Advanced,HIIT,Paleo,218.61,87.67,58.99,1621.0,0.5984887891149013,1.4512497930806159,46.81053337436405,-652.6999999999998,2273.7,352.49,High,0
51.65,Male,78.94,1.59,31.22503065543293,30.182535332603912,1.51,3.02,Intermediate,Yoga,Keto,252.69,100.72,67.57,2243.0,0.6002422917953347,1.2759057512034457,55.11390660844247,1243.87,999.13,356.11,High,0
28.39,Male,49.05,1.57,19.899387399083125,24.748868863761228,2.6,2.97,Intermediate,Strength,Vegan,186.97,74.63,49.46,1547.0,0.6010737478300007,1.5215086646279308,36.910679822325115,112.99000000000001,1434.01,364.6,Very High,0
29.18,Female,55.99,1.61,21.600246904054625,24.27155053752551,2.3,3.0,Beginner,Strength,Low-Carb,271.21,108.65,71.93,1515.0,0.6003010248124128,1.9405250937667442,42.40035885403947,109.20000000000005,1405.8,367.85,Very High,0
35.93,Female,83.9,1.94,22.29248591773834,22.60857568377688,3.5,5.0,Advanced,Yoga,Keto,245.8,97.52,65.32,2462.0,0.6015074393108849,1.1623361144219306,64.9314050013112,1055.84,1406.16,367.92,Very High,1
39.07,Female,68.61,1.64,25.509369422962525,24.87309600312985,1.51,3.01,Intermediate,Yoga,Vegan,317.44,126.27,84.61,1863.0,0.6008479709267112,1.840402273721032,51.544568832252615,903.8,959.2,338.32,Medium,0
50.14,Male,57.5,1.91,15.761629341300951,14.594724482983189,2.69,4.0,Intermediate,Cardio,Balanced,178.93,70.75,47.38,1671.0,0.6023362283713728,1.2304347826086957,49.10803342228466,615.0,1056.0,359.65,High,0
36.69,Female,88.45,1.69,30.968803613318865,27.727463656741406,3.51,5.0,Advanced,HIIT,Vegetarian,264.65,105.94,70.19,2696.0,0.6004129043967512,1.1977388355002825,63.92505839561222,127.94000000000005,2568.06,370.9,Very High,1
47.29,Female,62.07,1.54,26.172204418957666,28.066046283060103,2.7,4.0,Advanced,Cardio,Paleo,225.47,89.63,60.21,1683.0,0.6007567077882284,1.4440148219751892,44.64940507210459,-343.44000000000005,2026.44,350.31,High,0
56.23,Female,67.88,1.58,27.19115526357955,28.52620421903677,1.88,1.99,Beginner,HIIT,Balanced,256.54,102.7,68.36,1899.0,0.5999532273152479,1.5129640542133178,48.51641257611783,146.0999999999999,1752.9,346.49,Medium,0
25.59,Male,53.61,1.53,22.90144816096373,26.520913912616173,1.68,3.02,Beginner,Strength,Paleo,277.4,109.82,74.21,1685.0,0.6011746093665344,2.048498414474911,39.392138051446466,543.4000000000001,1141.6,364.3,Very High,0
27.96,Female,51.85,1.61,20.003086300682842,21.583910456769964,1.98,3.01,Intermediate,Yoga,Vegetarian,239.95,96.53,64.2,1585.0,0.5988569431965658,1.8617164898746383,40.65874242816478,634.6,950.4,366.15,Very High,0
46.31,Male,52.68,1.65,19.34986225895317,24.36942084367893,1.9,1.96,Beginner,Yoga,Keto,190.16,75.26,50.17,1523.0,0.6025539465762539,1.4286256643887625,39.842189099549934,1061.84,461.16,329.26,Low,0
45.79,Male,61.59,1.71,21.062891145993643,24.279617638840826,2.7,3.99,Advanced,Strength,Vegan,178.39,71.94,48.32,1747.0,0.5973212790892349,1.1680467608377982,46.63618349623794,-206.9000000000001,1953.9,338.79,Medium,0
18.0,Male,64.43,1.82,19.451153242362036,23.19437942110172,2.41,2.98,Intermediate,Cardio,Balanced,207.7,83.09,55.0,1623.0,0.6006535758697475,1.289616638212013,49.485861338984165,471.0,1152.0,340.24,Medium,0
32.94,Female,78.77,1.66,28.58542604151546,28.680063974260072,1.9,4.03,Intermediate,Yoga,Keto,177.9,71.31,47.16,2312.0,0.6002631845328474,0.9052938936143202,56.17871360747534,1390.4,921.6,343.34,Medium,1
38.79,Male,86.54,1.82,26.126071730467334,29.940456478461453,3.49,5.03,Advanced,Strength,Keto,250.58,100.17,66.85,2415.0,0.6000478927203066,1.1574994222324937,60.629528963539464,121.80000000000018,2293.2,341.24,Medium,1
37.88,Male,83.01,1.74,27.41775663892192,26.477738173089552,3.5,4.99,Advanced,HIIT,Paleo,243.95,98.14,65.02,2379.0,0.5992237970081796,1.1822671967232863,61.03082954251836,17.679999999999836,2361.32,344.53,Medium,1
38.11,Male,71.82,1.77,22.92444699798908,22.119230212077007,3.09,2.02,Beginner,Yoga,Paleo,210.92,85.45,56.47,2012.0,0.5977780297018478,1.1897800055694794,55.933968861686296,1266.88,745.12,335.38,Low,0
23.69,Female,86.42,1.75,28.218775510204082,25.09528585076757,3.51,3.98,Advanced,Yoga,Balanced,299.91,119.47,79.65,2308.0,0.600985912670581,1.3824346216153667,64.73265396776667,1084.34,1223.66,360.44,High,1
56.71,Female,68.29,1.56,28.061308349769888,29.878624069560743,1.61,4.01,Intermediate,Strength,Keto,213.41,85.42,56.75,1997.0,0.6001743630125429,1.250841997364182,47.88588762289697,428.3900000000001,1568.61,336.12,Low,0
18.83,Male,50.98,1.68,18.06264172335601,20.182333759986147,2.11,2.99,Intermediate,HIIT,Keto,192.55,77.91,51.93,1625.0,0.5972579794658642,1.5282463711259318,40.69104624915906,14.599999999999909,1610.4,347.96,Medium,0
48.77,Female,45.11,1.74,14.899590434667724,18.603999721850048,2.1,3.05,Intermediate,Yoga,Paleo,222.06,88.46,59.5,1323.0,0.6001297227176909,1.9609842606960761,36.71773572547344,430.94000000000005,892.06,332.85,Low,0
26.91,Female,75.61,1.76,24.409220041322314,27.0204545020026,2.3,3.02,Beginner,Yoga,Low-Carb,282.53,113.98,75.83,2112.0,0.5981496379726468,1.5074725565401403,55.17983435103584,1662.79,449.21,363.44,Very High,0
